#separator \x09
#set_separator 	,
#empty_field   	(empty)
#unset_field   	-
#path  	weird
#open  	2016-09-05-01-00-01
#fields	ts     	uid    	id.orig_h      	id.orig_p      	id.resp_h      	id.resp_p      	name   	addl   	notice 	peer
#types 	time   	string 	addr   	port   	addr   	port   	string 	string 	bool   	string
1473052114.045258      	CnMUzg4agPLr8GhaZc     	64.137.168.93  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473052120.087793      	CSeBf11Eo1U1cWGtl6     	91.201.236.155 	38719  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052120.929875      	CaZltq4cUBOxbwH9Y1     	64.137.168.132 	50393  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052130.973814      	CaZltq4cUBOxbwH9Y1     	64.137.168.132 	50393  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052145.307134      	CakOIr2hBFhzjD8o47     	91.201.236.155 	41685  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052146.156110      	C1hlIDlqnOwCnqvGc      	64.137.168.132 	57879  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052151.507137      	CrBV5u1yroma6oO2N1     	fe80::2104:48a5:2500:e661      	65304  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052151.507959      	CPj8RA1CSE56OoQBf2     	64.137.168.182 	51871  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052156.151309      	C1hlIDlqnOwCnqvGc      	64.137.168.132 	57879  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052165.674555      	CRKqUF36brZsaBhpYb     	52.207.12.70   	7171   	64.137.168.132 	40458  	connection_originator_SYN_ack  	-      	F      	bro
1473052169.373096      	CZ8jfJLTuhFcY2uJj      	91.201.236.155 	44431  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052170.243399      	CHCklX3PBfUjkawU0b     	64.137.168.132 	50614  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052180.238612      	CHCklX3PBfUjkawU0b     	64.137.168.132 	50614  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052189.732483      	C89VhM1Tj5iE8KnEAd     	218.205.115.221	13855  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052193.596207      	CEaqdv4evjBy6JFMug     	91.201.236.155 	47180  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052194.461075      	Co8aKt28M4j9EbDOD2     	64.137.168.132 	37181  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052200.731984      	CdOFVQ3EnENskjY0g      	fe80::2104:48a5:2500:e661      	64039  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052200.732919      	CfkdUO3jaacJHbZdCk     	64.137.168.182 	58709  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052204.456256      	Co8aKt28M4j9EbDOD2     	64.137.168.132 	37181  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052210.795372      	-      	-      	-      	-      	-      	non_ip_packet_in_ethernet      	-      	F      	bro
1473052211.036699      	CnwNRq2FiGKu3Ki9ti     	64.137.168.182 	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473052217.905873      	CFHXwgcQRIbuCF0X2      	91.201.236.155 	50003  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052218.723857      	CR7zTd19JtvcEZrl2g     	64.137.168.132 	44587  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052228.718996      	CR7zTd19JtvcEZrl2g     	64.137.168.132 	44587  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052241.940406      	Csw1K64u920NKvmlI2     	91.201.236.155 	52888  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052242.804923      	CgSy2r1gab0CDHNvqk     	64.137.168.132 	41030  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052247.017648      	CClbmd4DHqAUd3RLo9     	fe80::d117:de98:5314:99df      	51384  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052247.017648      	C5lkRt1mlVu95cmFt3     	64.137.168.44  	51384  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052247.017648      	CkcfhX23d02VkRYhJh     	fe80::d117:de98:5314:99df      	52151  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052247.019389      	Cm76k02JKHslqru5Ak     	64.137.168.44  	52151  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052252.800332      	CgSy2r1gab0CDHNvqk     	64.137.168.132 	41030  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052265.180505      	C9Ftwr3gqnGMCU8nE2     	91.201.236.155 	55626  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052266.012020      	CmOjXH2Hs4f0NZEUi6     	64.137.168.132 	34162  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052273.815904      	ClOEdrovFxUT6Bwml      	fe80::9cc3:3806:1153:59f3      	63826  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052273.816708      	C0ZPfs2mecx8SFGhpa     	64.137.168.68  	63005  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052276.007188      	CmOjXH2Hs4f0NZEUi6     	64.137.168.132 	34162  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052284.985868      	CFNnHN2b0XNzYHubDi     	218.205.115.221	13856  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052287.844250      	CFNnHN2b0XNzYHubDi     	218.205.115.221	13856  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052288.006546      	CdpTSu3TZaGRbReVzb     	91.201.236.155 	58194  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052288.812509      	CPaij82kqQNUSqUWa3     	64.137.168.132 	57236  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052298.806746      	CPaij82kqQNUSqUWa3     	64.137.168.132 	57236  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052311.754993      	CzkF6O1qTdk2twmX5a     	91.201.236.155 	60753  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052312.623999      	CpWVZB32y7z7JLTpp7     	64.137.168.132 	60556  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052322.642212      	CpWVZB32y7z7JLTpp7     	64.137.168.132 	60556  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052335.861748      	CUPaSwEKwv5oSHqh6      	91.201.236.155 	34998  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052336.720894      	CXKUwr0KCO9nQIBs       	64.137.168.132 	44127  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052343.212728      	CBk7H040YvLEGPGLRd     	64.137.168.19  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473052346.739705      	CXKUwr0KCO9nQIBs       	64.137.168.132 	44127  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052359.799400      	C0zMbe16BwDSb9Y3ec     	91.201.236.155 	37664  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052360.561592      	CZnxJLILaIRC2VrIi      	64.137.168.132 	55771  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
